lemma	inflected	label	hits
開ける	開けられます	V;PRS;IPFV;PASS;POL;FOREG	2550000
開ける	開けられません	V;PRS;IPFV;PASS;POL;FOREG;NEG	1490000
開ける	開けられた	V;PST;PFV;PASS	4600000
開ける	開けられなかった	V;PST;PFV;PASS;NEG	2010000
開ける	開けられました	V;PST;PFV;PASS;POL;FOREG	4160000
開ける	開けられませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	2570000
開ける	開けられる	V;PRS;IPFV;ELEV	3930000
開ける	開けられない	V;PRS;IPFV;ELEV;NEG	8990000
開ける	開けられます	V;PRS;IPFV;ELEV;POL;FOREG	2550000
開ける	開けられません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	1490000
開ける	開けられた	V;PST;PFV;ELEV	4600000
開ける	開けられなかった	V;PST;PFV;ELEV;NEG	2010000
開ける	開けられました	V;PST;PFV;ELEV;POL;FOREG	4160000
開ける	開けられませんでした	V;PST;PFV;ELEV;POL;FOREG;NEG	2570000
開ける	開けさせる	V;PRS;IPFV;CAUS	319000
開ける	開けさせない	V;PRS;IPFV;CAUS;NEG	14800
開ける	開けさせます	V;PRS;IPFV;CAUS;POL;FOREG	163000
開ける	開けさせません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	15700
開ける	開けさせた	V;PST;PFV;CAUS	279000
開ける	開けさせなかった	V;PST;PFV;CAUS;NEG	7330
開ける	開けさせました	V;PST;PFV;CAUS;POL;FOREG	164000
開ける	開けさせませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	5750
開ける	開けさす	V;PRS;IPFV;CAUS	27300
開ける	開けささない	V;PRS;IPFV;CAUS;NEG	1280
開ける	開けさします	V;PRS;IPFV;CAUS;POL;FOREG	6
開ける	開けさしません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	6
開ける	開けさした	V;PST;PFV;CAUS	322
開ける	開けささなかった	V;PST;PFV;CAUS;NEG	1
開ける	開けさしました	V;PST;PFV;CAUS;POL;FOREG	10
開ける	開けさしませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	1
開ける	開けさせられる	V;PRS;IPFV;CAUS;PASS	81900
開ける	開けさせられない	V;PRS;IPFV;CAUS;PASS;NEG	15500
開ける	開けさせられます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	8780
開ける	開けさせられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	4250
開ける	開けさせられた	V;PST;PFV;CAUS;PASS	110000
開ける	開けさせられなかった	V;PST;PFV;CAUS;PASS;NEG	7
開ける	開けさせられました	V;PST;PFV;CAUS;PASS;POL;FOREG	9500
開ける	開けさせられませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	3
開ける	お開けになる	V;FORM;ELEV;PRS;IPFV	57100
開ける	お開けにならない	V;FORM;ELEV;PRS;IPFV;NEG	2760
開ける	お開けになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	2430
開ける	お開けになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	4
開ける	お開けになった	V;FORM;ELEV;PST;PFV	39300
開ける	お開けにならなかった	V;FORM;ELEV;PST;PFV;NEG	3
開ける	お開けになりました	V;FORM;ELEV;PST;PFV;POL;FOREG	1620
開ける	お開けになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	1
開ける	お開けする	V;FORM;HUMB;PRS;IPFV	52900
開ける	お開けしない	V;FORM;HUMB;PRS;IPFV;NEG	3
開ける	お開けします	V;FORM;HUMB;PRS;IPFV;POL;FOREG	85500
開ける	お開けしません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	0
開ける	お開けした	V;FORM;HUMB;PST;PFV	4260
開ける	お開けしなかった	V;FORM;HUMB;PST;PFV;NEG	0
開ける	お開けしました	V;FORM;HUMB;PST;PFV;POL;FOREG	8080
開ける	お開けしませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	0
開ける	開けさせていただく	V;FORM;HUMB;PRS;IPFV;PERM	75900
開ける	開けさせていただかない	V;FORM;HUMB;PRS;IPFV;NEG;PERM	4
開ける	開けさせていただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG;PERM	269000
開ける	開けさせていただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG;PERM	0
開ける	開けさせていただいた	V;FORM;HUMB;PST;PFV;PERM	215000
開ける	開けさせていただかなかった	V;FORM;HUMB;PST;PFV;NEG;PERM	0
開ける	開けさせていただきました	V;FORM;HUMB;PST;PFV;POL;FOREG;PERM	830000
開ける	開けさせていただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG;PERM	0
あげる	あげる	V;PRS;IPFV	172000000
あげる	あげない	V;PRS;IPFV;NEG	14900000
あげる	あげないです	V;PRS;IPFV;POL;NEG;COL	3960000
あげる	あげます	V;PRS;IPFV;POL;FOREG	18500000
あげる	あげません	V;PRS;IPFV;POL;FOREG;NEG	680000
あげる	あげるだろう	V;PRS;IPFV;PROSP	168000
あげる	あげないだろう	V;PRS;IPFV;PROSP;NEG	400000
あげる	あげるでしょう	V;PRS;IPFV;PROSP;POL	28200
あげる	あげないでしょう	V;PRS;IPFV;PROSP;POL;NEG	836000
あげる	あげた	V;PST;PFV	54400000
あげる	あげなかった	V;PST;PFV;NEG	1120000
あげる	あげました	V;PST;PFV;POL;FOREG	15200000
あげる	あげませんでした	V;PST;PFV;POL;FOREG;NEG	138000
あげる	あげただろう	V;PST;PFV;PROSP	19200
あげる	あげなかっただろう	V;PST;PFV;PROSP;NEG	6160
あげる	あげたでしょう	V;PST;PFV;PROSP;POL	435000
あげる	あげなかったでしょう	V;PST;PFV;PROSP;POL;NEG	19300
あげる	あげよう	V;INTEN	19300000
あげる	あげましょう	V;INTEN;POL;FOREG	16400000
あげる	あげたい	V;PRS;IPFV;OPT;1	36900000
あげる	あげたくない	V;PRS;IPFV;OPT;NEG;1	820000
あげる	あげたいです	V;PRS;IPFV;OPT;POL;1	24700000
あげる	あげたくないです	V;PRS;IPFV;OPT;POL;NEG;1	600000
あげる	あげたかった	V;PST;PFV;OPT;1	1690000
あげる	あげたくなかった	V;PST;PFV;OPT;NEG;1	96600
あげる	あげたかったです	V;PST;PFV;OPT;POL;1	3700000
あげる	あげたくなかったです	V;PST;PFV;OPT;POL;NEG;1	42200
あげる	あげたがる	V;PRS;IPFV;OPT;3	1400000
あげる	あげたがらない	V;PRS;IPFV;OPT;NEG;3	5610
あげる	あげたがります	V;PRS;IPFV;OPT;POL;FOREG;3	46300
あげる	あげたがりません	V;PRS;IPFV;OPT;POL;FOREG;NEG;3	10
あげる	あげたがった	V;PST;PFV;OPT;3	2820
あげる	あげたがらなかった	V;PST;PFV;OPT;NEG;3	165
あげる	あげたがりました	V;PST;PFV;OPT;POL;FOREG;3	3690
あげる	あげたがりませんでした	V;PST;PFV;OPT;POL;FOREG;NEG;3	1
あげる	あげろ	V;IMP;OBLIG	586000
あげる	あげな	V;IMP;OBLIG;COL	666000
あげる	あげなさい	V;IMP;OBLIG;POL	970000
あげる	あげて	V;IMP;COL	104000000
あげる	あげてください	V;IMP;POL	43600000
あげる	おあげください	V;FORM;IMP;POL	8930
あげる	あげるな	V;IMP;OBLIG;NEG	337000
あげる	あげないで	V;IMP;NEG;COL	8180000
あげる	あげないでください	V;IMP;POL;NEG	1370000
あげる	おあげにならないでください	V;FORM;IMP;POL;NEG	0
あげる	あげられる	V;PRS;IPFV;POT	19200000
あげる	あげられない	V;PRS;IPFV;POT;NEG	14300000
あげる	あげられます	V;PRS;IPFV;POT;POL;FOREG	15600000
あげる	あげられません	V;PRS;IPFV;POT;POL;FOREG;NEG	4190000
あげる	あげられた	V;PST;PFV;POT	12700000
あげる	あげられなかった	V;PST;PFV;POT;NEG	3290000
あげる	あげられました	V;PST;PFV;POT;POL;FOREG	3750000
あげる	あげられませんでした	V;PST;PFV;POT;POL;FOREG;NEG	3080000
あげる	あげられる	V;PRS;IPFV;PASS	19200000
あげる	あげられない	V;PRS;IPFV;PASS;NEG	14300000
あげる	あげられます	V;PRS;IPFV;PASS;POL;FOREG	15600000
あげる	あげられません	V;PRS;IPFV;PASS;POL;FOREG;NEG	4190000
あげる	あげられた	V;PST;PFV;PASS	12700000
あげる	あげられなかった	V;PST;PFV;PASS;NEG	3290000
あげる	あげられました	V;PST;PFV;PASS;POL;FOREG	3750000
あげる	あげられませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	3080000
あげる	あげられる	V;PRS;IPFV;ELEV	19200000
あげる	あげられない	V;PRS;IPFV;ELEV;NEG	14300000
あげる	あげられます	V;PRS;IPFV;ELEV;POL;FOREG	15600000
あげる	あげられません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	4190000
あげる	あげられた	V;PST;PFV;ELEV	12700000
あげる	あげられなかった	V;PST;PFV;ELEV;NEG	3290000
あげる	あげられました	V;PST;PFV;ELEV;POL;FOREG	3750000
あげる	あげられませんでした	V;PST;PFV;ELEV;POL;FOREG;NEG	3080000
あげる	あげさせる	V;PRS;IPFV;CAUS	117000
あげる	あげさせない	V;PRS;IPFV;CAUS;NEG	15600
あげる	あげさせます	V;PRS;IPFV;CAUS;POL;FOREG	114000
あげる	あげさせません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	9080
あげる	あげさせた	V;PST;PFV;CAUS	205000
あげる	あげさせなかった	V;PST;PFV;CAUS;NEG	6220
あげる	あげさせました	V;PST;PFV;CAUS;POL;FOREG	41700
あげる	あげさせませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	3190
あげる	あげさす	V;PRS;IPFV;CAUS	1140
あげる	あげささない	V;PRS;IPFV;CAUS;NEG	112
あげる	あげさします	V;PRS;IPFV;CAUS;POL;FOREG	6
あげる	あげさしません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	6
あげる	あげさした	V;PST;PFV;CAUS	530
あげる	あげささなかった	V;PST;PFV;CAUS;NEG	2
あげる	あげさしました	V;PST;PFV;CAUS;POL;FOREG	7
あげる	あげさしませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	2
あげる	あげさせられる	V;PRS;IPFV;CAUS;PASS	17400
あげる	あげさせられない	V;PRS;IPFV;CAUS;PASS;NEG	11500
あげる	あげさせられます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	5940
あげる	あげさせられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	3590
あげる	あげさせられた	V;PST;PFV;CAUS;PASS	77300
あげる	あげさせられなかった	V;PST;PFV;CAUS;PASS;NEG	9
あげる	あげさせられました	V;PST;PFV;CAUS;PASS;POL;FOREG	6080
あげる	あげさせられませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	6
あげる	おあげになる	V;FORM;ELEV;PRS;IPFV	8580
あげる	おあげにならない	V;FORM;ELEV;PRS;IPFV;NEG	3260
あげる	おあげになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	5650
あげる	おあげになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	9
あげる	おあげになった	V;FORM;ELEV;PST;PFV	8070
あげる	おあげにならなかった	V;FORM;ELEV;PST;PFV;NEG	9
あげる	おあげになりました	V;FORM;ELEV;PST;PFV;POL;FOREG	26000
あげる	おあげになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	5
あげる	おあげする	V;FORM;HUMB;PRS;IPFV	1820
あげる	おあげしない	V;FORM;HUMB;PRS;IPFV;NEG	57
あげる	おあげします	V;FORM;HUMB;PRS;IPFV;POL;FOREG	8090
あげる	おあげしません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	2
あげる	おあげした	V;FORM;HUMB;PST;PFV	3090
あげる	おあげしなかった	V;FORM;HUMB;PST;PFV;NEG	0
あげる	おあげしました	V;FORM;HUMB;PST;PFV;POL;FOREG	13300
あげる	おあげしませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	6
あげる	あげさせていただく	V;FORM;HUMB;PRS;IPFV;PERM	84100
あげる	あげさせていただかない	V;FORM;HUMB;PRS;IPFV;NEG;PERM	3
あげる	あげさせていただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG;PERM	206000
あげる	あげさせていただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG;PERM	0
あげる	あげさせていただいた	V;FORM;HUMB;PST;PFV;PERM	52900
あげる	あげさせていただかなかった	V;FORM;HUMB;PST;PFV;NEG;PERM	0
あげる	あげさせていただきました	V;FORM;HUMB;PST;PFV;POL;FOREG;PERM	658000
あげる	あげさせていただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG;PERM	0
あげる	差し上げる	V;FORM;HUMB;PRS;IPFV	4730000
あげる	差し上げない	V;FORM;HUMB;PRS;IPFV;NEG	98900
あげる	差し上げないです	V;FORM;HUMB;PRS;IPFV;POL;NEG;COL	6180
あげる	差し上げます	V;FORM;HUMB;PRS;IPFV;POL;FOREG	21600000
あげる	差し上げません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	88200
あげる	差し上げるだろう	V;FORM;HUMB;PRS;IPFV;PROSP	727
あげる	差し上げないだろう	V;FORM;HUMB;PRS;IPFV;PROSP;NEG	1
あげる	差し上げるでしょう	V;FORM;HUMB;PRS;IPFV;PROSP;POL	2780
あげる	差し上げないでしょう	V;FORM;HUMB;PRS;IPFV;PROSP;POL;NEG	7
あげる	差し上げた	V;FORM;HUMB;PST;PFV	6570000
あげる	差し上げなかった	V;FORM;HUMB;PST;PFV;NEG	28000
あげる	差し上げました	V;FORM;HUMB;PST;PFV;POL;FOREG	1040000
あげる	差し上げませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	6480
あげる	差し上げただろう	V;FORM;HUMB;PST;PFV;PROSP	145
あげる	差し上げなかっただろう	V;FORM;HUMB;PST;PFV;PROSP;NEG	1
あげる	差し上げたでしょう	V;FORM;HUMB;PST;PFV;PROSP;POL	14400
あげる	差し上げなかったでしょう	V;FORM;HUMB;PST;PFV;PROSP;POL;NEG	1
あげる	差し上げよう	V;FORM;HUMB;INTEN	329000
あげる	差し上げましょう	V;FORM;HUMB;INTEN;POL;FOREG	234000
あげる	差し上げたい	V;FORM;HUMB;PRS;IPFV;OPT;1	700000
あげる	差し上げたくない	V;FORM;HUMB;PRS;IPFV;OPT;NEG;1	47100
あげる	差し上げたいです	V;FORM;HUMB;PRS;IPFV;OPT;POL;1	203000
あげる	差し上げたくないです	V;FORM;HUMB;PRS;IPFV;OPT;POL;NEG;1	1350
あげる	差し上げたかった	V;FORM;HUMB;PST;PFV;OPT;1	29200
あげる	差し上げたくなかった	V;FORM;HUMB;PST;PFV;OPT;NEG;1	6
あげる	差し上げたかったです	V;FORM;HUMB;PST;PFV;OPT;POL;1	139000
あげる	差し上げたくなかったです	V;FORM;HUMB;PST;PFV;OPT;POL;NEG;1	2
あげる	差し上げたがる	V;FORM;HUMB;PRS;IPFV;OPT;3	7
あげる	差し上げたがらない	V;FORM;HUMB;PRS;IPFV;OPT;NEG;3	0
あげる	差し上げたがります	V;FORM;HUMB;PRS;IPFV;OPT;POL;FOREG;3	0
あげる	差し上げたがりません	V;FORM;HUMB;PRS;IPFV;OPT;POL;FOREG;NEG;3	0
あげる	差し上げたがった	V;FORM;HUMB;PST;PFV;OPT;3	5
あげる	差し上げたがらなかった	V;FORM;HUMB;PST;PFV;OPT;NEG;3	0
あげる	差し上げたがりました	V;FORM;HUMB;PST;PFV;OPT;POL;FOREG;3	0
あげる	差し上げたがりませんでした	V;FORM;HUMB;PST;PFV;OPT;POL;FOREG;NEG;3	0
あげる	差し上げろ	V;FORM;HUMB;IMP;OBLIG	193000
あげる	差し上げな	V;FORM;HUMB;IMP;OBLIG;COL	3310
あげる	差し上げなさい	V;FORM;HUMB;IMP;OBLIG;POL	9250
あげる	差し上げて	V;FORM;HUMB;IMP;COL	4030000
あげる	差し上げてください	V;FORM;HUMB;IMP;POL	1030000
あげる	差し上げるな	V;FORM;HUMB;IMP;OBLIG;NEG	2360
あげる	差し上げないで	V;FORM;HUMB;IMP;NEG;COL	49800
あげる	差し上げないでください	V;FORM;HUMB;IMP;POL;NEG	1480
あげる	差し上げられる	V;FORM;HUMB;PRS;IPFV;POT	190000
あげる	差し上げられない	V;FORM;HUMB;PRS;IPFV;POT;NEG	316000
あげる	差し上げられます	V;FORM;HUMB;PRS;IPFV;POT;POL;FOREG	120000
あげる	差し上げられません	V;FORM;HUMB;PRS;IPFV;POT;POL;FOREG;NEG	93100
あげる	差し上げられた	V;FORM;HUMB;PST;PFV;POT	48200
あげる	差し上げられなかった	V;FORM;HUMB;PST;PFV;POT;NEG	70000
あげる	差し上げられました	V;FORM;HUMB;PST;PFV;POT;POL;FOREG	28600
あげる	差し上げられませんでした	V;FORM;HUMB;PST;PFV;POT;POL;FOREG;NEG	16500
あげる	差し上げられる	V;FORM;HUMB;PRS;IPFV;PASS	190000
あげる	差し上げられない	V;FORM;HUMB;PRS;IPFV;PASS;NEG	316000
あげる	差し上げられます	V;FORM;HUMB;PRS;IPFV;PASS;POL;FOREG	120000
あげる	差し上げられません	V;FORM;HUMB;PRS;IPFV;PASS;POL;FOREG;NEG	93100
あげる	差し上げられた	V;FORM;HUMB;PST;PFV;PASS	48200
あげる	差し上げられなかった	V;FORM;HUMB;PST;PFV;PASS;NEG	70000
あげる	差し上げられました	V;FORM;HUMB;PST;PFV;PASS;POL;FOREG	28600
あげる	差し上げられませんでした	V;FORM;HUMB;PST;PFV;PASS;POL;FOREG;NEG	16500
あげる	差し上げさせる	V;FORM;HUMB;PRS;IPFV;CAUS	9140
あげる	差し上げさせない	V;FORM;HUMB;PRS;IPFV;CAUS;NEG	5
あげる	差し上げさせます	V;FORM;HUMB;PRS;IPFV;CAUS;POL;FOREG	9
あげる	差し上げさせません	V;FORM;HUMB;PRS;IPFV;CAUS;POL;FOREG;NEG	2
あげる	差し上げさせた	V;FORM;HUMB;PST;PFV;CAUS	4020
あげる	差し上げさせなかった	V;FORM;HUMB;PST;PFV;CAUS;NEG	1
あげる	差し上げさせました	V;FORM;HUMB;PST;PFV;CAUS;POL;FOREG	9
あげる	差し上げさせませんでした	V;FORM;HUMB;PST;PFV;CAUS;POL;FOREG;NEG	2
あげる	差し上げさす	V;FORM;HUMB;PRS;IPFV;CAUS	9
あげる	差し上げささない	V;FORM;HUMB;PRS;IPFV;CAUS;NEG	1
あげる	差し上げさします	V;FORM;HUMB;PRS;IPFV;CAUS;POL;FOREG	1
あげる	差し上げさしません	V;FORM;HUMB;PRS;IPFV;CAUS;POL;FOREG;NEG	1
あげる	差し上げさした	V;FORM;HUMB;PST;PFV;CAUS	1
あげる	差し上げささなかった	V;FORM;HUMB;PST;PFV;CAUS;NEG	1
あげる	差し上げさしました	V;FORM;HUMB;PST;PFV;CAUS;POL;FOREG	1
あげる	差し上げさしませんでした	V;FORM;HUMB;PST;PFV;CAUS;POL;FOREG;NEG	1
あげる	差し上げさせられる	V;FORM;HUMB;PRS;IPFV;CAUS;PASS	6
あげる	差し上げさせられない	V;FORM;HUMB;PRS;IPFV;CAUS;PASS;NEG	2
あげる	差し上げさせられます	V;FORM;HUMB;PRS;IPFV;CAUS;PASS;POL;FOREG	2
あげる	差し上げさせられません	V;FORM;HUMB;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	3
あげる	差し上げさせられた	V;FORM;HUMB;PST;PFV;CAUS;PASS	3
あげる	差し上げさせられなかった	V;FORM;HUMB;PST;PFV;CAUS;PASS;NEG	1
あげる	差し上げさせられました	V;FORM;HUMB;PST;PFV;CAUS;PASS;POL;FOREG	1
あげる	差し上げさせられませんでした	V;FORM;HUMB;PST;PFV;CAUS;PASS;POL;FOREG;NEG	1
遊ぶ	遊ぶ	V;PRS;IPFV	94800000
遊ぶ	遊ばない	V;PRS;IPFV;NEG	2790000
遊ぶ	遊ばないです	V;PRS;IPFV;POL;NEG;COL	389000
遊ぶ	遊びます	V;PRS;IPFV;POL;FOREG	4730000
遊ぶ	遊びません	V;PRS;IPFV;POL;FOREG;NEG	2650000
遊ぶ	遊ぶだろう	V;PRS;IPFV;PROSP	166000
遊ぶ	遊ばないだろう	V;PRS;IPFV;PROSP;NEG	58600
遊ぶ	遊ぶでしょう	V;PRS;IPFV;PROSP;POL	289000
遊ぶ	遊ばないでしょう	V;PRS;IPFV;PROSP;POL;NEG	119000
遊ぶ	遊んだ	V;PST;PFV	21500000
遊ぶ	遊ばなかった	V;PST;PFV;NEG	489000
遊ぶ	遊びました	V;PST;PFV;POL;FOREG	5640000
遊ぶ	遊びませんでした	V;PST;PFV;POL;FOREG;NEG	872000
遊ぶ	遊んだだろう	V;PST;PFV;PROSP	129000
遊ぶ	遊ばなかっただろう	V;PST;PFV;PROSP;NEG	725
遊ぶ	遊んだでしょう	V;PST;PFV;PROSP;POL	19500
遊ぶ	遊ばなかったでしょう	V;PST;PFV;PROSP;POL;NEG	2350
遊ぶ	遊ぼう	V;INTEN	33900000
遊ぶ	遊びましょう	V;INTEN;POL;FOREG	2370000
遊ぶ	遊びたい	V;PRS;IPFV;OPT;1	27300000
遊ぶ	遊びたくない	V;PRS;IPFV;OPT;NEG;1	241000
遊ぶ	遊びたいです	V;PRS;IPFV;OPT;POL;1	8700000
遊ぶ	遊びたくないです	V;PRS;IPFV;OPT;POL;NEG;1	194000
遊ぶ	遊びたかった	V;PST;PFV;OPT;1	1350000
遊ぶ	遊びたくなかった	V;PST;PFV;OPT;NEG;1	18400
遊ぶ	遊びたかったです	V;PST;PFV;OPT;POL;1	575000
遊ぶ	遊びたくなかったです	V;PST;PFV;OPT;POL;NEG;1	7000
遊ぶ	遊びたがる	V;PRS;IPFV;OPT;3	231000
遊ぶ	遊びたがらない	V;PRS;IPFV;OPT;NEG;3	5390
遊ぶ	遊びたがります	V;PRS;IPFV;OPT;POL;FOREG;3	267000
遊ぶ	遊びたがりません	V;PRS;IPFV;OPT;POL;FOREG;NEG;3	15100
遊ぶ	遊びたがった	V;PST;PFV;OPT;3	134000
遊ぶ	遊びたがらなかった	V;PST;PFV;OPT;NEG;3	2770
遊ぶ	遊びたがりました	V;PST;PFV;OPT;POL;FOREG;3	25300
遊ぶ	遊びたがりませんでした	V;PST;PFV;OPT;POL;FOREG;NEG;3	7360
遊ぶ	遊べ	V;IMP;OBLIG	28400000
遊ぶ	遊びな	V;IMP;OBLIG;COL	530000
遊ぶ	遊びなさい	V;IMP;OBLIG;POL	54700
遊ぶ	遊んで	V;IMP;COL	68900000
遊ぶ	遊んでください	V;IMP;POL	8200000
遊ぶ	お遊びください	V;FORM;IMP;POL	486000
遊ぶ	遊ぶな	V;IMP;OBLIG;NEG	513000
遊ぶ	遊ばないで	V;IMP;NEG;COL	719000
遊ぶ	遊ばないでください	V;IMP;POL;NEG	944000
遊ぶ	お遊びにならないでください	V;FORM;IMP;POL;NEG	1
遊ぶ	遊べる	V;PRS;IPFV;POT	113000000
遊ぶ	遊べない	V;PRS;IPFV;POT;NEG	3860000
遊ぶ	遊べます	V;PRS;IPFV;POT;POL;FOREG	15700000
遊ぶ	遊べません	V;PRS;IPFV;POT;POL;FOREG;NEG	1920000
遊ぶ	遊べた	V;PST;PFV;POT	2870000
遊ぶ	遊べなかった	V;PST;PFV;POT;NEG	311000
遊ぶ	遊べました	V;PST;PFV;POT;POL;FOREG	6660000
遊ぶ	遊べませんでした	V;PST;PFV;POT;POL;FOREG;NEG	618000
遊ぶ	遊ばれる	V;PRS;IPFV;PASS	808000
遊ぶ	遊ばれない	V;PRS;IPFV;PASS;NEG	41100
遊ぶ	遊ばれます	V;PRS;IPFV;PASS;POL;FOREG	21300
遊ぶ	遊ばれません	V;PRS;IPFV;PASS;POL;FOREG;NEG	18800
遊ぶ	遊ばれた	V;PST;PFV;PASS	413000
遊ぶ	遊ばれなかった	V;PST;PFV;PASS;NEG	90400
遊ぶ	遊ばれました	V;PST;PFV;PASS;POL;FOREG	44100
遊ぶ	遊ばれませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	34200
遊ぶ	遊ばれる	V;PRS;IPFV;ELEV	808000
遊ぶ	遊ばれない	V;PRS;IPFV;ELEV;NEG	41100
遊ぶ	遊ばれます	V;PRS;IPFV;ELEV;POL;FOREG	21300
遊ぶ	遊ばれません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	18800
遊ぶ	遊ばれた	V;PST;PFV;ELEV	413000
遊ぶ	遊ばれなかった	V;PST;PFV;ELEV;NEG	90400
遊ぶ	遊ばれました	V;PST;PFV;ELEV;POL;FOREG	44100
